radio,mcc,operador,lac,cell_id,unit,longitude,latitude,range,samples,changeable,created,updated,averageSignal
LTE,736,1,43000,3661826,0,-64.731972,-21.573025,4300,96,1,1465843645,1576403811,0
LTE,736,2,44401,10241541,0,-66.188034,-17.354465,4536,125,1,1466019249,1554814399,0
LTE,736,2,44401,10247428,0,-66.156833,-17.370858,1731,27,1,1466019249,1553631194,0
LTE,736,2,44401,10241030,0,-66.16817,-17.372324,1000,9,1,1466100692,1555065708,0
LTE,736,2,44401,10251526,0,-66.179489,-17.361611,1000,25,1,1466100693,1555359729,0
LTE,736,2,44401,10244868,0,-66.153667,-17.394173,3271,19,1,1466100692,1555332867,0
LTE,736,2,44401,10240518,0,-66.175453,-17.365511,1000,17,1,1466100692,1553584412,0
LTE,736,2,44401,10242052,0,-66.156235,-17.403717,1000,2,1,1466100692,1466785233,0
LTE,736,2,44401,10247430,0,-66.159203,-17.38458,6494,45,1,1466100693,1560545499,0
LTE,736,2,44401,10242308,0,-66.188865,-17.3643,3789,17,1,1466100692,1555240584,0
LTE,736,1,31001,3380995,0,-63.185016,-17.839763,2317,87,1,1466143575,1506192072,0
LTE,736,1,31001,3380993,0,-63.184302,-17.836188,4296,52,1,1466143575,1506380823,0
LTE,736,1,31002,3343363,0,-63.435745,-17.367567,2700,17,1,1466143575,1488709857,0
LTE,736,2,44401,10250500,0,-66.153192,-17.373639,1000,5,1,1466255214,1552938283,0
LTE,736,3,27254,5148678,0,-68.157119750977,-16.521377563477,1000,1,1,1466284763,1466284763,0
LTE,736,2,14103,2570244,0,-68.124504,-16.513481,1000,4,1,1466315156,1484749568,0
LTE,736,2,14100,2562053,0,-68.102239,-16.528447,1000,27,1,1466315156,1490371734,0
LTE,736,2,44401,10251270,0,-66.154861450195,-17.403030395508,1000,3,1,1466393171,1471489982,0
LTE,736,2,44402,10253318,0,-66.154518,-17.427063,1000,24,1,1466424448,1471946357,0
LTE,736,1,10100,2822147,0,-68.130112,-16.511307,1000,3,1,1466460454,1478199362,0
LTE,736,1,10102,2818819,0,-68.180465698242,-16.498031616211,1000,1,1,1466437324,1466437324,0
LTE,736,1,10100,2822915,0,-68.125534,-16.507919,1000,5,1,1466460454,1478870747,0
LTE,736,1,10100,2838529,0,-68.126907,-16.517715,1000,3,1,1466460454,1473603887,0
LTE,736,3,27253,17953284,0,-68.139941,-16.503585,1000,5,1,1466465210,1505876239,0
LTE,736,2,44401,10240772,0,-66.163559,-17.414017,1000,3,1,1466468818,1471459478,0
LTE,736,2,44401,10242054,0,-66.154493,-17.410296,2677,5,1,1466468818,1494097450,0
LTE,736,2,44401,10250501,0,-66.149518,-17.376898,1000,5,1,1466557567,1555246046,0
LTE,736,1,31000,3341313,0,-63.210754,-17.77771,1000,6,1,1466557567,1473747523,0
LTE,736,1,31002,3389186,0,-63.213272,-17.777939,1000,2,1,1466557567,1491339278,0
LTE,736,3,47342,2562050,0,-63.184487,-17.776505,1037,24,1,1458598177,1506539054,0
LTE,736,3,47340,2614532,0,-63.155358,-17.755704,2986,52,1,1458598176,1506244922,0
LTE,736,1,10102,2830849,0,-68.134872,-16.516921,1019,3,1,1466896002,1506636683,0
LTE,736,2,14103,2589189,0,-68.147507,-16.516342,1000,3,1,1466921222,1484995706,0
LTE,736,2,14100,2587396,0,-68.069229125977,-16.535110473633,1000,1,1,1466899156,1466899156,0
LTE,736,2,14103,2590212,0,-68.128624,-16.506615,1000,4,1,1466921222,1481731347,0
LTE,736,2,14100,2587397,0,-68.074722290039,-16.536483764648,1000,9,1,1466921222,1484130097,0
LTE,736,2,14100,2573062,0,-68.099586,-16.530846,1000,19,1,1466921222,1485788247,0
LTE,736,1,31002,3384835,0,-63.154377,-17.673217,3216,35,1,1466989605,1506040449,0
LTE,736,1,31002,3358723,0,-63.157141,-17.611481,2510,18,1,1458598166,1506006159,0
LTE,736,1,30003,3386114,0,-63.185806274414,-17.78205871582,1000,14,1,1466989605,1478177672,0
LTE,736,1,31002,3371011,0,-63.181618,-17.468113,4606,8,1,1466989605,1494784467,0
LTE,736,1,31000,3393027,0,-63.176299,-17.752058,1000,13,1,1467071271,1479835166,0
LTE,736,1,31002,3390979,0,-63.240738,-17.762146,1000,2,1,1467155789,1484070928,0
LTE,736,1,31000,3394562,0,-63.211879,-17.776566,1000,70,1,1467223689,1479797232,0
LTE,736,3,47348,2560516,0,-63.154523,-17.780019,1000,5,1,1467238064,1492540200,0
LTE,736,2,14103,2561030,0,-68.118667602539,-16.48567199707,1000,2,1,1467263176,1484130179,0
LTE,736,2,14106,2560774,0,-68.16535949707,-16.498031616211,1000,1,1,1467296798,1467296798,0
LTE,736,1,10100,2829058,0,-68.125534057617,-16.528244018555,1000,2,1,1467427586,1469436566,0
LTE,736,1,10103,2847234,0,-68.123703,-16.527786,1000,3,1,1467427586,1476711261,0
LTE,736,3,47330,2609669,0,-63.27301,-18.902322,3541,4,1,1467464891,1485601727,0
LTE,736,3,47314,2587650,0,-63.223173,-17.862195,4238,6,1,1458598175,1494730316,0
LTE,736,2,44300,7680005,0,-65.754525,-19.588973,1000,16,1,1467486577,1505790843,0
LTE,736,1,43000,3662083,0,-64.773511,-21.490588,2064,7,1,1467527759,1492540200,0
LTE,736,3,27253,17927941,0,-68.117752,-16.511078,1000,6,1,1467562058,1492067667,0
LTE,736,3,27253,17922820,0,-68.13805,-16.506005,1000,13,1,1467572914,1493867943,0
LTE,736,2,44401,10253061,0,-66.133797,-17.378453,2813,6,1,1467583680,1553279411,0
LTE,736,1,31002,3342850,0,-63.267232,-17.327078,1274,25,1,1467601560,1494591788,0
LTE,736,1,30003,3373826,0,-63.18718,-17.792947,1000,14,1,1467601560,1478177687,0
LTE,736,1,30003,3373825,0,-63.185806274414,-17.79167175293,1000,21,1,1467601560,1478718585,0
LTE,736,1,30003,3365635,0,-63.186356,-17.792976,1000,20,1,1467720396,1478718646,0
LTE,736,1,43000,3664897,0,-64.74011,-21.51886,1000,12,1,1467730445,1576397865,0
LTE,736,1,43000,3661315,0,-64.752649,-21.53933,1997,13,1,1467743463,1494806194,0
LTE,736,2,44701,17933317,0,-63.168454,-17.795862,2258,7,1,1467781608,1494744536,0
LTE,736,1,43500,3663617,0,-64.655215,-21.694262,1000,5,1,1467815668,1492540200,0
LTE,736,1,30003,3338753,0,-63.198003,-17.765181,1000,36,1,1467842889,1506461354,0
LTE,736,1,31000,3341315,0,-63.216019,-17.785034,1000,6,1,1467842889,1478896463,0
LTE,736,3,27450,20484614,0,-64.862212,-17.033205,1000,15,1,1467842889,1492540200,0
LTE,736,1,31001,3372802,0,-63.204592,-17.826436,1974,7,1,1467842889,1506192079,0
LTE,736,1,31001,3357441,0,-63.216018676758,-17.828750610352,1000,3,1,1467842889,1489815075,0
LTE,736,1,31000,3394563,0,-63.216018676758,-17.779312133789,1000,4,1,1467842889,1479581820,0
LTE,736,1,30003,3386115,0,-63.189754,-17.781887,1000,24,1,1467842889,1478177677,0
LTE,736,1,30000,3328769,0,-63.178651,-17.781466,2846,28,1,1467842889,1506114407,0
LTE,736,1,30000,3354113,0,-63.178358,-17.777248,2645,22,1,1467842889,1505253212,0
LTE,736,1,30000,3328770,0,-63.178306,-17.782352,3506,25,1,1467842889,1506122134,0
LTE,736,1,31000,3394561,0,-63.21373,-17.777939,1000,3,1,1467842889,1474581017,0
LTE,736,1,25000,3082499,0,-64.623648,-17.170953,9315,3,1,1467842889,1484391986,0
LTE,736,1,31001,3357443,0,-63.218253,-17.835001,1790,6,1,1467842889,1505266047,0
LTE,736,1,30003,3394819,0,-63.200569,-17.777939,1000,12,1,1467842889,1490881691,0
LTE,736,1,25000,3082497,0,-64.242211,-17.263643,3919,4,1,1467842889,1484391986,0
LTE,736,1,30003,3387393,0,-63.183855,-17.812271,1000,19,1,1467842889,1479835160,0
LTE,736,3,47502,7702529,0,-64.313278198242,-22.643508911133,1000,1,1,1467915795,1467915795,0
LTE,736,1,10100,2825731,0,-68.136520385742,-16.503524780273,1000,1,1,1467980002,1467980002,0
LTE,736,1,30001,3331585,0,-63.184839,-17.803719,1000,9,1,1468023268,1506135330,0
LTE,736,1,30000,3385857,0,-63.172974,-17.785738,1615,24,1,1468023268,1506121065,0
LTE,736,1,30000,3395329,0,-63.170496,-17.782306,1836,19,1,1468023268,1506181137,0
LTE,736,1,30000,3366147,0,-63.182171,-17.799645,2680,56,1,1468023268,1506486547,0
LTE,736,1,10102,2823426,0,-68.17378,-16.510174,2390,8,1,1468080599,1493825068,0
LTE,736,1,10100,2817795,0,-68.145676,-16.48613,1000,6,1,1468080599,1478642031,0
LTE,736,1,10102,2816259,0,-68.182493,-16.533737,1000,21,1,1468080599,1492069199,0
LTE,736,1,10103,2831619,0,-68.123474,-16.498032,1000,6,1,1468080600,1479370542,0
LTE,736,1,10102,2855426,0,-68.172226,-16.527786,1000,9,1,1468080599,1489057294,0
LTE,736,1,10102,2816257,0,-68.172226,-16.530616,1000,11,1,1468080599,1481204574,0
LTE,736,1,10103,2819585,0,-68.123337,-16.49144,1000,5,1,1468080599,1478177948,0
LTE,736,1,10103,2818051,0,-68.122787475586,-16.482925415039,1000,1,1,1468059345,1468059345,0
LTE,736,1,10102,2831363,0,-68.162613,-16.502901,1000,11,1,1465816128,1479886136,0
LTE,736,1,10103,2819587,0,-68.122787475586,-16.49528503418,1000,1,1,1468059345,1468059345,0
LTE,736,1,10103,2881025,0,-68.121689,-16.489517,1000,5,1,1468080600,1478641990,0
LTE,736,1,10102,2863875,0,-68.183899,-16.533737,1000,2,1,1468080599,1487418499,0
LTE,736,1,45500,3716098,0,-66.748581,-14.860153,1000,6,1,1468080600,1490784726,0
LTE,736,1,10103,2881027,0,-68.122787,-16.491394,1000,6,1,1468080600,1478641990,0
LTE,736,1,45500,3716099,0,-66.74881,-14.858322,1000,6,1,1468080600,1486365897,0
LTE,736,1,10103,2818049,0,-68.12141418457,-16.480178833008,1000,2,1,1468080599,1478870747,0
LTE,736,1,10103,2816770,0,-68.116215,-16.475078,1000,14,1,1468080599,1479370542,0
LTE,736,1,30003,3387394,0,-63.18306,-17.817547,1000,19,1,1468084240,1479835160,0
LTE,736,1,31002,3385345,0,-63.163349,-17.719244,5092,21,1,1468084241,1506436441,0
LTE,736,1,31002,3385347,0,-63.16949,-17.731068,2132,11,1,1468084241,1494615830,0
LTE,736,1,30003,3340801,0,-63.184586,-17.78389,1000,9,1,1468084240,1478177687,0
LTE,736,1,30001,3347715,0,-63.177307,-17.825659,1000,13,1,1468084240,1506106155,0
LTE,736,1,31002,3385346,0,-63.168531,-17.73272,4387,19,1,1468084241,1506436423,0
LTE,736,1,30000,3387139,0,-63.202285766602,-17.797164916992,1000,1,1,1468081256,1468081256,0
LTE,736,1,30003,3341571,0,-63.163466,-17.769981,1821,14,1,1468102128,1506273322,0
LTE,736,1,30003,3386113,0,-63.18767,-17.778822,1000,14,1,1468112852,1479835148,0
LTE,736,1,31002,3384834,0,-63.149,-17.695369,1432,8,1,1468112852,1494089689,0
LTE,736,1,31001,3357442,0,-63.210525512695,-17.839736938477,1000,2,1,1468112852,1483363255,0
LTE,736,2,44401,10246150,0,-66.157962,-17.366726,4821,70,1,1468171941,1554966660,0
LTE,736,2,44500,12801540,0,-65.243314,-19.037443,2608,77,1,1468260740,1505837978,0
LTE,736,1,31001,3380994,0,-63.180313,-17.841329,4973,65,1,1468261560,1494248886,0
LTE,736,1,30003,3396355,0,-63.194242,-17.798931,1000,7,1,1468264164,1478718646,0
LTE,736,1,10102,2816258,0,-68.174393,-16.532836,2754,11,1,1468365160,1505871424,0
LTE,736,1,30003,3399938,0,-63.184432983398,-17.790298461914,1000,13,1,1468390042,1479835131,0
LTE,736,1,31000,3393025,0,-63.172348,-17.742233,1003,10,1,1468390042,1478718585,0
LTE,736,1,37000,3346691,0,-63.696082,-17.442758,3170,14,1,1468390043,1480099603,0
LTE,736,3,27292,18028550,0,-68.14648,-16.497252,1000,5,1,1468504896,1494161104,0
LTE,736,3,27292,17976581,0,-68.154373168945,-16.498031616211,1000,1,1,1468470074,1468470074,0
LTE,736,3,27254,15391493,0,-68.178163,-16.503006,1897,21,1,1468573577,1494129233,0
LTE,736,3,27255,15365382,0,-68.19651,-16.5382,1439,13,1,1468624058,1505843838,0
LTE,736,3,27461,20497158,0,-66.164645,-17.382329,3684,30,1,1458598172,1506537410,0
LTE,736,1,45000,3712515,0,-64.903935,-14.821718,2070,8,1,1468771617,1505360208,0
LTE,736,3,27461,20483078,0,-66.164645,-17.358331,3429,23,1,1468782482,1505760707,0
LTE,736,3,47400,5133827,0,-65.259853,-19.050233,1000,6,1,1468908377,1494137498,0
LTE,736,3,47400,5230598,0,-65.259335,-19.046164,1000,10,1,1468908377,1505749477,0
LTE,736,3,47400,5149185,0,-65.257847,-19.045402,1562,8,1,1468962466,1494617141,0
LTE,736,1,10100,2877697,0,-68.121369,-16.507622,1000,122,1,1468966072,1479877971,0
LTE,736,1,10100,2880002,0,-68.121414,-16.50763,1000,95,1,1469019162,1479877971,0
LTE,736,1,10102,2833921,0,-68.174286,-16.53717,1000,2,1,1469026390,1484124890,0
LTE,736,1,10102,2850563,0,-68.198318481445,-16.550216674805,1000,1,1,1469001148,1469001148,0
LTE,736,1,10102,2863619,0,-68.212051391602,-16.535110473633,1000,1,1,1469001148,1469001148,0
LTE,736,3,47400,5146885,0,-65.26028,-19.04304,3036,6,1,1469038324,1494692866,0
LTE,736,1,30003,3394818,0,-63.193704,-17.780335,2453,28,1,1469092373,1505406160,0
LTE,736,1,30000,3331073,0,-63.198165893555,-17.79167175293,1000,1,1,1469071078,1469071078,0
LTE,736,1,43000,3662082,0,-64.762836,-21.525543,3990,4,1,1469128037,1492540200,0
LTE,736,1,10102,2831361,0,-68.159866333008,-16.504898071289,1000,1,1,1469110106,1469110106,0
LTE,736,1,10102,2849282,0,-68.159866333008,-16.504898071289,1000,1,1,1469110106,1469110106,0
LTE,736,3,47348,2646789,0,-63.162217,-17.778801,2369,113,1,1458598177,1506609199,0
LTE,736,1,20002,3087875,0,-66.116512,-17.387352,1000,2,1,1469169870,1494584518,0
LTE,736,1,42000,3635970,0,-65.280651,-19.02432,3946,13,1,1469251583,1494718844,0
LTE,736,1,42000,3635458,0,-65.253983,-19.048576,1000,4,1,1469251583,1470502035,0
LTE,736,1,42000,3636993,0,-65.254182,-19.037736,2353,13,1,1469308101,1494691911,0
LTE,736,3,27253,17921541,0,-68.135103,-16.499951,1056,26,1,1469315227,1548534334,0
LTE,736,1,10103,2831617,0,-68.12318,-16.502053,1000,14,1,1469325978,1478694668,0
LTE,736,3,47324,2694403,0,-63.508529663086,-20.444869995117,1000,1,1,1469348829,1469348829,0
LTE,736,1,37000,3350786,0,-63.725784,-17.409897,1000,10,1,1469381803,1484391984,0
LTE,736,1,30000,3328771,0,-63.182966,-17.782507,2368,39,1,1469381801,1506180211,0
LTE,736,1,37000,3350787,0,-63.732985,-17.406707,1000,18,1,1469381803,1506184506,0
LTE,736,1,31002,3343362,0,-63.382579,-17.352415,1000,14,1,1469381802,1488709857,0
LTE,736,1,37000,3346689,0,-63.647506,-17.44542,2649,15,1,1469401648,1485710999,0
LTE,736,1,37000,3343873,0,-63.868675,-17.404404,1000,12,1,1469401648,1478718585,0
LTE,736,1,30003,3387395,0,-63.185806,-17.818451,1000,8,1,1469401648,1479835154,0
LTE,736,1,10101,2844161,0,-68.116706,-16.517258,1213,7,1,1469465350,1486789668,0
LTE,736,1,10103,2883074,0,-68.119583,-16.510391,2044,3,1,1469465350,1478790305,0
LTE,736,3,27253,15366917,0,-68.133951,-16.495513,1265,24,1,1469497609,1548499636,0
LTE,736,1,42000,3648513,0,-65.252609,-19.04892,1000,2,1,1469538006,1470502035,0
LTE,736,3,27262,17947908,0,-65.755252,-19.583897,1000,21,1,1469548564,1506205247,0
LTE,736,1,30000,3352067,0,-63.183173,-17.763288,2667,5,1,1469568231,1494715363,0
LTE,736,3,47306,2577413,0,-62.716565,-17.665155,1000,40,1,1469599577,1506491280,0
LTE,736,3,47306,2577412,0,-62.709274291992,-17.661209106445,1000,1,1,1469575869,1469575869,0
LTE,736,3,47306,2577414,0,-62.720649,-17.659962,1000,10,1,1469599577,1494201236,0
LTE,736,3,27258,18001158,0,-68.199764,-16.49257,4168,15,1,1469599577,1505843050,0
LTE,736,3,27254,18000902,0,-68.224411010742,-16.511764526367,1000,1,1,1469575873,1469575873,0
LTE,736,1,31000,3340034,0,-62.695541381836,-17.62825012207,1000,1,1,1469729070,1469729070,0
LTE,736,1,31002,3361538,0,-63.049850463867,-17.766952514648,1000,1,1,1469729065,1469729065,0
LTE,736,1,31002,3348483,0,-63.096417,-17.762745,1000,9,1,1469767850,1506536688,0
LTE,736,2,44793,17950214,0,-58.159561157227,-18.938369750977,1000,1,1,1469729177,1469729177,0
LTE,736,1,30000,3385859,0,-63.176688,-17.784786,1000,6,1,1469767849,1505310708,0
LTE,736,1,30000,3395331,0,-63.179643,-17.784565,2639,29,1,1469767849,1506128924,0
LTE,736,3,57306,2578690,0,-57.703401,-19.011546,5031,18,1,1469767850,1505779080,0
LTE,736,1,31000,3336706,0,-62.96745300293,-17.74772644043,1000,1,1,1469729070,1469729070,0
LTE,736,3,47306,2596099,0,-60.322494506836,-18.004531860352,1000,1,1,1469729100,1469729100,0
LTE,736,1,30003,3394817,0,-63.195075,-17.777062,4254,23,1,1469767849,1493855607,0
LTE,736,1,31002,3348482,0,-63.06770324707,-17.765579223633,1000,1,1,1469729065,1469729065,0
LTE,736,3,27253,15366916,0,-68.118554,-16.507024,2197,10,1,1469774173,1505868276,0
LTE,736,2,44702,17942532,0,-63.21926,-17.79148,1000,7,1,1469849365,1506122335,0
LTE,736,1,45000,3712514,0,-64.87907409668,-14.823989868164,1000,1,1,1469880279,1469880279,0
LTE,736,1,42000,3642883,0,-65.254738,-19.046719,1019,6,1,1470074839,1505845364,0
LTE,736,1,42000,3641089,0,-65.259397,-19.049142,1000,3,1,1470074839,1492540200,0
LTE,736,1,42000,3645185,0,-65.257416,-19.0448,1000,2,1,1470074839,1483683741,0
LTE,736,1,42000,3648515,0,-65.258976,-19.05055,1000,4,1,1470074840,1506178660,0
LTE,736,3,47324,2598401,0,-63.277296,-17.877298,7703,30,1,1470141472,1505748219,0
LTE,736,3,27460,20542470,0,-66.280945,-17.377466,1348,2,1,1470182749,1493832842,0
LTE,736,2,44701,17946373,0,-63.137052,-17.604462,1000,7,1,1470190486,1505532149,0
LTE,736,1,30003,3399937,0,-63.18306,-17.787724,1000,8,1,1470270655,1478177672,0
LTE,736,3,47314,2590466,0,-63.202286,-17.959671,1000,3,1,1470284314,1491634448,0
LTE,736,3,47330,2609670,0,-63.355262,-18.931977,30437,3,1,1470284314,1485601727,0
LTE,736,3,57334,2590722,0,-63.183232,-17.859409,11447,32,1,1470284314,1506122682,0
LTE,736,1,30003,3396353,0,-63.192329,-17.796822,1000,4,1,1470349370,1478718585,0
LTE,736,3,47340,2560258,0,-63.156509,-17.769321,1123,13,1,1470447092,1506471674,0
LTE,736,2,44401,10241285,0,-66.165741,-17.399746,1000,6,1,1470447501,1494165153,0
LTE,736,2,44402,10258694,0,-66.126022338867,-17.43049621582,1000,1,1,1470422147,1470422147,0
LTE,736,1,31001,3340546,0,-63.324773,-17.892905,1000,4,1,1470456652,1494203617,0
LTE,736,1,10100,2879746,0,-68.137893676758,-16.510391235352,1000,1,1,1470439124,1470439124,0
LTE,736,1,42000,3635457,0,-65.255355834961,-19.045486450195,1000,1,1,1470502035,1470502035,0
LTE,736,1,42000,3640323,0,-65.249862670898,-19.04411315918,1000,1,1,1470502035,1470502035,0
LTE,736,1,42000,3640578,0,-65.244216,-19.042867,1000,2,1,1470525318,1493840864,0
LTE,736,1,31001,3334915,0,-63.188594,-17.853482,1000,10,1,1470693270,1505265044,0
LTE,736,1,31000,3371265,0,-63.11724,-17.793045,1000,28,1,1470708512,1492342897,0
LTE,736,1,31000,3408129,0,-63.120537,-17.781032,1000,7,1,1470708512,1504976129,0
LTE,736,1,31000,3339778,0,-63.124574,-17.804633,1000,4,1,1470712260,1492540200,0
LTE,736,2,44401,10265348,0,-66.147995,-17.387238,1000,2,1,1470715897,1492169064,0
LTE,736,3,47400,5149187,0,-65.262937,-19.038879,1621,16,1,1470743659,1505879970,0
LTE,736,1,10101,2830339,0,-68.121872,-16.509247,1000,12,1,1470791824,1483768448,0
LTE,736,2,44500,12814342,0,-65.259886,-19.034013,1000,7,1,1470791867,1505343463,0
LTE,736,1,31002,3384833,0,-63.149777,-17.692066,7129,13,1,1470792212,1505586257,0
LTE,736,1,30000,3354114,0,-63.180459,-17.788,1000,20,1,1470792212,1506548194,0
LTE,736,1,30000,3353601,0,-63.175369,-17.787374,1151,7,1,1470792212,1505693050,0
LTE,736,3,27460,20481539,0,-66.254354,-17.394625,1000,58,1,1458598170,1484849458,0
LTE,736,1,37000,3431683,0,-60.964737,-16.378555,1000,3,1,1470792750,1471260517,0
LTE,736,3,27253,17923845,0,-68.13549,-16.512074,1000,2,1,1470804496,1505525115,0
LTE,736,2,44401,10246405,0,-66.2023,-17.38188,1390,12,1,1470910042,1555240781,0
LTE,736,1,10100,2852097,0,-68.128281,-16.502152,1000,4,1,1470913637,1476422575,0
LTE,736,1,10103,2877953,0,-68.121206,-16.505065,1000,33,1,1470913637,1479512040,0
LTE,736,1,30000,3353603,0,-63.180101,-17.789013,1000,4,1,1470953506,1506530561,0
LTE,736,1,20001,3079937,0,-66.278171,-17.398159,1000,17,1,1470972459,1505921723,0
LTE,736,1,31000,3408643,0,-63.130762,-17.825565,1000,5,1,1471032523,1494709228,0
LTE,736,1,10100,2846977,0,-68.122787,-16.507339,1000,9,1,1471057630,1476818976,0
LTE,736,3,27460,20490756,0,-66.278553,-17.387162,2453,8,1,1471093710,1506554967,0
LTE,736,3,47322,2564097,0,-63.164207,-17.498293,7404,11,1,1471097279,1493752680,0
LTE,736,1,30000,3354115,0,-63.177841,-17.781031,5945,19,1,1471097279,1506178735,0
LTE,736,1,10101,2882305,0,-68.085708618164,-16.52961730957,1000,1,1,1471155857,1471155857,0
LTE,736,3,27450,20492033,0,-65.834884643555,-17.37419128418,1000,1,1,1471165247,1471165247,0
LTE,736,3,27460,20481537,0,-66.245253,-17.390429,1560,12,1,1458598170,1505822749,0
LTE,736,3,27461,20491782,0,-66.15482,-17.402872,1000,7,1,1471241516,1494724758,0
LTE,736,1,21000,3083266,0,-66.15929,-17.382136,1590,12,1,1471323015,1506464225,0
LTE,736,1,30003,3340802,0,-63.184432983398,-17.786178588867,1000,5,1,1471408101,1478177672,0
LTE,736,1,30003,3365634,0,-63.182177,-17.794124,1070,14,1,1471408101,1479835131,0
LTE,736,1,30000,3353602,0,-63.176644,-17.789434,1000,5,1,1471408101,1506114508,0
LTE,736,1,31000,3367427,0,-63.129157,-17.8189,3954,16,1,1471408101,1506455439,0
LTE,736,1,10100,2853379,0,-68.124160766602,-16.509017944336,1000,10,1,1471459419,1478870747,0
LTE,736,1,10100,2846979,0,-68.125706,-16.506443,1000,8,1,1471459419,1479512040,0
LTE,736,1,10103,2818305,0,-68.122787475586,-16.488418579102,1000,2,1,1471459419,1473840061,0
LTE,736,1,10100,2853378,0,-68.12141418457,-16.511764526367,1000,1,1,1471383817,1471383817,0
LTE,736,1,10100,2857985,0,-68.109055,-16.515198,1000,2,1,1471459419,1471474688,0
LTE,736,1,10103,2818306,0,-68.122984,-16.488615,1000,7,1,1471459419,1478641990,0
LTE,736,1,10100,2823939,0,-68.120499,-16.514053,1000,3,1,1471459418,1477519916,0
LTE,736,1,12150,2926337,0,-67.557816,-15.836105,1000,5,1,1471472314,1490784726,0
LTE,736,1,42000,3643394,0,-65.26191,-19.047874,1000,2,1,1471479790,1492540200,0
LTE,736,2,44401,10246149,0,-66.151696,-17.371136,1000,18,1,1471484943,1555245857,0
LTE,736,2,44401,10252292,0,-66.145248413086,-17.383804321289,1000,1,1,1471459473,1471459473,0
LTE,736,2,44401,10240517,0,-66.168677,-17.365918,1000,32,1,1471484943,1553631548,0
LTE,736,1,20002,3095042,0,-66.058731079102,-17.394790649414,1000,1,1,1471516181,1471516181,0
LTE,736,1,20002,3077635,0,-66.103623,-17.384961,1040,7,1,1471561845,1506042203,0
LTE,736,1,25000,3082243,0,-65.410537719727,-16.971817016602,1000,1,1,1471516181,1471516181,0
